,County,State,latitude,longitude,FIPS,Genre
1089,Rockcastle,KY,37.4,-84.3,21203,Rock
1090,Rowan,KY,38.2,-83.4,21205,House
1091,Russell,KY,37.0,-85.1,21207,Rock
1092,Scott,KY,38.3,-84.6,21209,House
1093,Shelby,KY,38.2,-85.2,21211,House
1094,Simpson,KY,36.7,-86.6,21213,Reggae
1095,Spencer,KY,38.0,-85.3,21215,House
1096,Taylor,KY,37.4,-85.3,21217,Rock
1097,Todd,KY,36.8,-87.2,21219,Reggae
1098,Trigg,KY,36.8,-87.9,21221,Reggae
1099,Trimble,KY,38.6,-85.3,21223,House
1100,Union,KY,37.7,-88.0,21225,Rock
1101,Warren,KY,37.0,-86.4,21227,Reggae
1102,Washington,KY,37.8,-85.2,21229,House
1103,Wayne,KY,36.8,-84.8,21231,Rock
1104,Webster,KY,37.5,-87.7,21233,Reggae
1105,Whitley,KY,36.8,-84.1,21235,Rock
1106,Wolfe,KY,37.7,-83.5,21237,House
1107,Woodford,KY,38.0,-84.7,21239,House
1108,Acadia,LA,30.3,-92.4,22001,House
1109,Allen,LA,30.7,-92.8,22003,House
1110,Ascension,LA,30.2,-91.0,22005,House
1111,Assumption,LA,29.9,-91.1,22007,House
1112,Avoyelles,LA,31.1,-92.0,22009,House
1113,Beauregard,LA,30.7,-93.3,22011,House
1114,Bienville,LA,32.3,-93.1,22013,House
1115,Bossier,LA,32.7,-93.6,22015,House
1116,Caddo,LA,32.6,-93.9,22017,House
1117,Calcasieu,LA,30.2,-93.4,22019,House
1118,Caldwell,LA,32.1,-92.1,22021,House
1119,Cameron,LA,29.8,-93.2,22023,House
1120,Catahoula,LA,31.7,-91.8,22025,House
1121,Claiborne,LA,32.8,-93.0,22027,House
1122,Concordia,LA,31.4,-91.6,22029,House
1123,De Soto  ,LA,32.1,-93.7,22031,House
1124,East Baton Rouge,LA,30.5,-91.1,22033,House
1125,East Carroll,LA,32.7,-91.2,22035,Reggae
1126,East Feliciana,LA,30.9,-91.0,22037,House
1127,Evangeline,LA,30.7,-92.4,22039,House
1128,Franklin,LA,32.1,-91.7,22041,House
1129,Grant,LA,31.6,-92.6,22043,House
1130,Iberia,LA,29.8,-91.8,22045,House
1131,Iberville,LA,30.3,-91.3,22047,House
1132,Jackson,LA,32.3,-92.6,22049,House
1133,Jefferson,LA,29.7,-90.1,22051,House
1134,Jefferson Davis,LA,30.3,-92.8,22053,House
1135,Lafayette,LA,30.2,-92.1,22055,House
1136,Lafourche,LA,29.5,-90.4,22057,House
1137,La Salle,LA,31.7,-92.2,22059,House
1138,Lincoln,LA,32.6,-92.7,22061,House
1139,Livingston,LA,30.4,-90.7,22063,House
1140,Madison,LA,32.4,-91.2,22065,House
1141,Morehouse,LA,32.8,-91.8,22067,Reggae
1142,Natchitoches,LA,31.7,-93.1,22069,House
1143,Orleans,LA,30.1,-89.9,22071,House
1144,Ouachita,LA,32.5,-92.2,22073,House
1145,Plaquemines,LA,29.4,-89.5,22075,House
1146,Pointe Coupee,LA,30.7,-91.6,22077,House
1147,Rapides,LA,31.2,-92.5,22079,House
1148,Red River,LA,32.1,-93.3,22081,House
1149,Richland,LA,32.4,-91.8,22083,House
1150,Sabine,LA,31.6,-93.6,22085,House
1151,St. Bernard,LA,29.9,-89.3,22087,House
1152,St. Charles,LA,29.9,-90.4,22089,House
1153,St. Helena,LA,30.8,-90.7,22091,House
1154,St. James,LA,30.0,-90.8,22093,House
1155,St. John the Baptist,LA,30.1,-90.5,22095,House
1156,St. Landry,LA,30.6,-92.0,22097,House
1157,St. Martin,LA,30.1,-91.6,22099,House
1158,St. Mary,LA,29.6,-91.5,22101,House
1159,St. Tammany,LA,30.4,-90.0,22103,House
1160,Tangipahoa,LA,30.6,-90.4,22105,House
1161,Tensas,LA,32.0,-91.3,22107,House
1162,Terrebonne,LA,29.3,-90.8,22109,House
1163,Union,LA,32.8,-92.4,22111,Reggae
1164,Vermilion,LA,29.8,-92.3,22113,House
1165,Vernon,LA,31.1,-93.2,22115,House
1166,Washington,LA,30.9,-90.0,22117,House
1167,Webster,LA,32.7,-93.3,22119,House
1168,West Baton Rouge,LA,30.5,-91.3,22121,House
1169,West Carroll,LA,32.8,-91.5,22123,Reggae
1170,West Feliciana,LA,30.9,-91.4,22125,House
1171,Winn,LA,31.9,-92.6,22127,House
1172,Barnstable,MA,41.7,-70.3,25001,Reggae
1173,Berkshire,MA,42.4,-73.2,25003,Reggae
1174,Bristol,MA,41.8,-71.1,25005,Reggae
1175,Dukes,MA,41.4,-70.7,25007,Reggae
1176,Essex,MA,42.6,-70.9,25009,Reggae
1177,Franklin,MA,42.6,-72.6,25011,Reggae
1178,Hampden,MA,42.1,-72.6,25013,Reggae
1179,Hampshire,MA,42.3,-72.7,25015,Reggae
1180,Middlesex,MA,42.5,-71.4,25017,Reggae
1181,Nantucket,MA,41.3,-70.1,25019,Reggae
1182,Norfolk,MA,42.2,-71.2,25021,Reggae
1183,Plymouth,MA,42.0,-70.7,25023,Reggae
1184,Suffolk,MA,42.4,-71.0,25025,Reggae
1185,Worcester,MA,42.4,-71.9,25027,Reggae
1186,Allegany,MD,39.6,-78.7,24001,Rock
1187,Anne Arundel,MD,39.0,-76.6,24003,Rock
1188,Baltimore,MD,39.4,-76.6,24005,Rock
1189,Calvert,MD,38.5,-76.5,24009,Rock
1190,Caroline,MD,38.9,-75.8,24011,Rock
1191,Carroll,MD,39.6,-77.0,24013,Rock
1192,Cecil,MD,39.6,-76.0,24015,Rock
1193,Charles,MD,38.5,-77.0,24017,Rock
1194,Dorchester,MD,38.4,-76.1,24019,Rock
1195,Frederick,MD,39.5,-77.4,24021,Rock
1196,Garrett,MD,39.5,-79.3,24023,Rock
1197,Harford,MD,39.5,-76.3,24025,Rock
1198,Howard,MD,39.2,-76.9,24027,Rock
1199,Kent,MD,39.2,-76.1,24029,Rock
1200,Montgomery,MD,39.1,-77.2,24031,Rock
1201,Prince George's,MD,38.8,-76.8,24033,Rock
1202,Queen Anne's,MD,39.0,-76.1,24035,Rock
1203,St. Mary's,MD,38.2,-76.5,24037,Rock
1204,Somerset,MD,38.1,-75.9,24039,Rock
1205,Talbot,MD,38.8,-76.2,24041,Rock
1206,Washington,MD,39.6,-77.8,24043,Rock
1207,Wicomico,MD,38.4,-75.6,24045,Rock
1208,Worcester,MD,38.2,-75.3,24047,Rock
1209,Baltimore,MD,39.3,-76.6,24510,Rock
1210,Androscoggin,ME,44.2,-70.2,23001,Reggae
1211,Aroostook,ME,46.6,-68.6,23003,Reggae
1212,Cumberland,ME,43.8,-70.3,23005,Reggae
1213,Franklin,ME,45.0,-70.4,23007,Reggae
1214,Hancock,ME,44.6,-68.4,23009,Reggae
1215,Kennebec,ME,44.4,-69.8,23011,Reggae
1216,Knox,ME,44.0,-69.0,23013,Reggae
1217,Lincoln,ME,44.0,-69.5,23015,Reggae
1218,Oxford,ME,44.5,-70.8,23017,Reggae
1219,Penobscot,ME,45.4,-68.6,23019,Reggae
1220,Piscataquis,ME,45.8,-69.3,23021,Reggae
1221,Sagadahoc,ME,43.9,-69.8,23023,Reggae
1222,Somerset,ME,45.5,-70.0,23025,Reggae
1223,Waldo,ME,44.5,-69.1,23027,Reggae
1224,Washington,ME,45.0,-67.6,23029,Reggae
1225,York,ME,43.4,-70.7,23031,Reggae
1226,Alcona,MI,44.7,-83.3,26001,Rock
1227,Alger,MI,47.2,-86.5,26003,Rock
1228,Allegan,MI,42.6,-86.3,26005,House
1229,Alpena,MI,45.0,-83.2,26007,Rock
1230,Antrim,MI,45.0,-85.2,26009,Rock
1231,Arenac,MI,44.0,-83.8,26011,Rock
1232,Baraga,MI,46.7,-88.3,26013,Reggae
1233,Barry,MI,42.6,-85.3,26015,Rock
1234,Bay,MI,43.7,-83.9,26017,Rock
1235,Benzie,MI,44.6,-86.2,26019,Rock
1236,Berrien,MI,41.9,-86.6,26021,House
1237,Branch,MI,41.9,-85.1,26023,Rock
1238,Calhoun,MI,42.3,-85.0,26025,Rock
1239,Cass,MI,41.9,-86.0,26027,House
1240,Charlevoix,MI,45.5,-85.5,26029,Rock
1241,Cheboygan,MI,45.5,-84.5,26031,Rock
1242,Chippewa,MI,46.3,-84.5,26033,Rock
1243,Clare,MI,44.0,-84.8,26035,Rock
1244,Clinton,MI,42.9,-84.6,26037,Rock
1245,Crawford,MI,44.7,-84.6,26039,Rock
1246,Delta,MI,45.8,-86.9,26041,Reggae
1247,Dickinson,MI,46.0,-87.9,26043,Reggae
1248,Eaton,MI,42.6,-84.8,26045,Rock
1249,Emmet,MI,45.6,-85.0,26047,Rock
1250,Genesee,MI,43.0,-83.7,26049,Rock
1251,Gladwin,MI,44.0,-84.4,26051,Rock
1252,Gogebic,MI,46.5,-89.8,26053,Reggae
1253,Grand Traverse,MI,44.7,-85.6,26055,Rock
1254,Gratiot,MI,43.3,-84.6,26057,Rock
1255,Hillsdale,MI,41.9,-84.6,26059,Rock
1256,Houghton,MI,47.0,-88.6,26061,Reggae
1257,Huron,MI,44.0,-82.8,26063,Rock
1258,Ingham,MI,42.6,-84.4,26065,Rock
1259,Ionia,MI,42.9,-85.1,26067,Rock
1260,Iosco,MI,44.3,-83.3,26069,Rock
1261,Iron,MI,46.2,-88.5,26071,Reggae
1262,Isabella,MI,43.6,-84.8,26073,Rock
1263,Jackson,MI,42.2,-84.4,26075,Rock
1264,Kalamazoo,MI,42.2,-85.5,26077,Rock
1265,Kalkaska,MI,44.7,-85.1,26079,Rock
1266,Kent,MI,43.0,-85.5,26081,Rock
1267,Keweenaw,MI,47.5,-88.2,26083,Reggae
1268,Lake,MI,44.0,-85.8,26085,Rock
1269,Lapeer,MI,43.1,-83.2,26087,Rock
1270,Leelanau,MI,45.1,-86.0,26089,Rock
1271,Lenawee,MI,41.9,-84.1,26091,Rock
1272,Livingston,MI,42.6,-83.9,26093,Rock
1273,Luce,MI,46.7,-85.6,26095,Rock
1274,Mackinac,MI,46.0,-85.0,26097,Rock
1275,Macomb,MI,42.7,-82.9,26099,Rock
1276,Manistee,MI,44.3,-86.3,26101,Rock
1277,Marquette,MI,46.7,-87.6,26103,Reggae
1278,Mason,MI,44.0,-86.5,26105,Rock
1279,Mecosta,MI,43.6,-85.3,26107,Rock
1280,Menominee,MI,45.5,-87.5,26109,Reggae
1281,Midland,MI,43.6,-84.4,26111,Rock
1282,Missaukee,MI,44.3,-85.1,26113,Rock
1283,Monroe,MI,41.9,-83.5,26115,Rock
1284,Montcalm,MI,43.3,-85.1,26117,Rock
1285,Montmorency,MI,45.0,-84.1,26119,Rock
1286,Muskegon,MI,43.3,-86.4,26121,Rock
1287,Newaygo,MI,43.6,-85.8,26123,Rock
1288,Oakland,MI,42.7,-83.4,26125,Rock
1289,Oceana,MI,43.7,-86.5,26127,Rock
1290,Ogemaw,MI,44.3,-84.1,26129,Rock
1291,Ontonagon,MI,47.0,-89.3,26131,Reggae
1292,Osceola,MI,44.0,-85.3,26133,Rock
1293,Oscoda,MI,44.7,-84.1,26135,Rock
1294,Otsego,MI,45.0,-84.6,26137,Rock
1295,Ottawa,MI,42.9,-86.2,26139,Rock
1296,Presque Isle,MI,45.3,-83.5,26141,Rock
1297,Roscommon,MI,44.3,-84.6,26143,Rock
1298,Saginaw,MI,43.3,-84.1,26145,Rock
1299,St. Clair,MI,42.9,-82.7,26147,Rock
1300,St. Joseph,MI,41.9,-85.5,26149,House
1301,Sanilac,MI,43.5,-82.6,26151,Rock
1302,Schoolcraft,MI,46.0,-86.2,26153,Rock
1303,Shiawassee,MI,43.0,-84.1,26155,Rock
1304,Tuscola,MI,43.5,-83.4,26157,Rock
1305,Van Buren,MI,42.3,-86.3,26159,House
1306,Washtenaw,MI,42.3,-83.8,26161,Rock
1307,Wayne,MI,42.3,-83.3,26163,Rock
